,title,recommend,clicks,download,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,emotion
5924,Jalapeno(할라피뇨),1,2658,1580,음악,배경음악,순수음악,열정,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),,,미분류
5925,His Name(히즈 네임),16,6359,3420,음악,배경음악,순수음악,WHITE,깔끔함,기타(ETC),어쿠스틱,드라마,DRAMA,느리게,,,우울
5926,Melancholy(멜랑콜리),0,2707,1528,음악,배경음악,순수음악,재즈,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),긴박한,TENSION,,,미분류
5927,Put the Gun(풋 더 건),3,3433,1917,음악,어두움,배경음악,순수음악,기타(ETC),경쾌,FUN,ENERGETIC,코믹,타악기(PERCUSSION),,,미분류
5928,Nimby(님비),1,2662,1612,음악,배경음악,순수음악,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),신스(SYNTH),,,미분류
5929,Miserable(미저러블),2,3287,1777,음악,어두움,배경음악,순수음악,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),DARK,긴박한,,,미분류
5930,My Little Boy(마이 리틀 보이),8,4792,2548,음악,배경음악,순수음악,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,상큼,FRESH,,,미분류
5931,컨티뉴(Continue),3,3586,2094,음악,배경음악,광고음악,열정,댄스,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,,,미분류
5932,Blue Misty(블루 미스티),1,2962,1553,음악,기타,어두움,배경음악,순수음악,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),DARK,,,미분류
5933,Produced(프로듀스드),1,2369,1460,음악,배경음악,순수음악,WHITE,깔끔함,기타(ETC),타악기(PERCUSSION),긴박한,TENSION,신스(SYNTH),,,미분류
5934,한국의 미래,6,4072,2273,음악,어두움,배경음악,열정,기타(ETC),타악기(PERCUSSION),DARK,긴박한,TENSION,신스(SYNTH),,,미분류
5935,Summer funky (섬머 펑키),0,2880,1595,음악,배경음악,광고음악,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),신스(SYNTH),CHIC,세련,,,미분류
5936,헤헤헤 (HeHeHe),4,3963,1748,음악,배경음악,광고음악,열정,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,FUN,,,미분류
5937,스탠딩 온더 마운틴 탑(Standing on the mountain top),14,15494,6903,음악,배경음악,광고음악,열정,락,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,,,미분류
5938,우리네 소리를 듣다,31,6651,3361,음악,기타,배경음악,국악,클래식,열정,기타(ETC),타악기(PERCUSSION),POWERFUL,느리게,,,우울
5939,Fairy Tale of Brutality(잔혹동화),7,5337,2579,음악,기타,어두움,배경음악,관현악,클래식,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),,,미분류
5940,Forgotten Kingdom(잊혀진 왕국),5,4525,2059,음악,기타,어두움,배경음악,관현악,클래식,열정,판타지,기타(ETC),미스터리,,,미분류
5941,Sun Rise(일출),4,4668,1904,음악,기타,어두움,배경음악,관현악,열정,판타지,기타(ETC),미스터리,MYSTERY,,,미분류
5942,What We Struggle For…(우리는 무엇을 위하여 투쟁하는가…),11,2726,1752,음악,어두움,배경음악,클래식,열정,기타(ETC),타악기(PERCUSSION),DARK,긴박한,TENSION,,,미분류
5943,Make it easy(메이킷 이지),0,2906,1574,음악,배경음악,광고음악,락,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),조금빠르게,테마뮤직,,,미분류
5944,City at night(씨티 엣 나이트),1,2907,1644,음악,배경음악,광고음악,WHITE,깔끔함,기타(ETC),타악기(PERCUSSION),신스(SYNTH),SENTIMENTAL,몽환적,,,미분류
5945,뉴스! (News!),4,3789,2026,음악,배경음악,광고음악,열정,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),긴박한,TENSION,,,미분류
5946,트릭 잼 (Trick Jam),2,2544,1523,음악,배경음악,광고음악,열정,락,WHITE,깔끔함,기타(ETC),타악기(PERCUSSION),POWERFUL,,,미분류
5948,You R Flower(유 아 플라워),21,9484,4504,음악,배경음악,순수음악,기타(ETC),어쿠스틱,느리게,키보드(KEYBOARD),발라드,SAD,슬픈,,,우울
5949,Spring come to us (스프링 컴 투 어스),12,5012,2705,음악,배경음악,광고음악,열정,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
5950,Miniorchestra in F Major with Piano (피아노와 함께하는 미니오케스트라 바장조),3,3294,1763,음악,배경음악,순수음악,클래식,기타(ETC),타악기(PERCUSSION),신스(SYNTH),SENTIMENTAL,몽환적,MAGNIFICIENT,,,미분류
5951,Think Of Konan(싱크 오브 코난),5,3757,2113,음악,배경음악,순수음악,WHITE,깔끔함,기타(ETC),미스터리,MYSTERY,경쾌,FUN,,,미분류
5953,Waltz For A Child(왈츠 포 어 차일드),19,10015,4203,음악,배경음악,순수음악,기타(ETC),BRIGHT,경쾌,FUN,ENERGETIC,밝은,코믹,,,미분류
5954,써니(Sunny),11,11297,5177,음악,배경음악,광고음악,열정,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,타악기(PERCUSSION),,,미분류
5955,오늘(To day),5,7174,3750,음악,배경음악,광고음악,열정,락,WHITE,깔끔함,BRIGHT,경쾌,ENERGETIC,,,미분류
5956,너와 나 (U and i),29,15166,8707,음악,배경음악,광고음악,WHITE,깔끔함,BRIGHT,경쾌,ENERGETIC,밝은,상큼,,,미분류
5957,우리는 창조한다.(We are create),5,5779,3244,음악,어두움,배경음악,광고음악,클래식,열정,기타(ETC),타악기(PERCUSSION),DARK,긴박한,,,미분류
5958,행복한 하루(A Happy Day),8,9152,4579,음악,배경음악,광고음악,열정,락,기타(ETC),타악기(PERCUSSION),POWERFUL,고조되는,MUSICAL,,,미분류
5959,스타트 데이(Start day),3,6854,3054,음악,배경음악,광고음악,열정,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,POWERFUL,,,미분류
5960,희망(Hope),5,7049,4347,음악,배경음악,광고음악,열정,락,기타(ETC),타악기(PERCUSSION),POWERFUL,느리게,키보드(KEYBOARD),,,우울
5961,아이들의 행진(Prade of Children),17,13157,6737,음악,배경음악,광고음악,WHITE,깔끔함,BRIGHT,경쾌,FUN,ENERGETIC,밝은,,,미분류
5962,스페이스(Space),13,8979,4658,음악,어두움,배경음악,광고음악,열정,판타지,WHITE,깔끔함,미스터리,MYSTERY,,,미분류
5963,플레이!(Play!),46,20645,8865,음악,배경음악,광고음악,열정,락,WHITE,깔끔함,BRIGHT,경쾌,ENERGETIC,,,미분류
5964,여행(Travel),28,17476,7315,음악,배경음악,광고음악,열정,락,WHITE,깔끔함,기타(ETC),타악기(PERCUSSION),POWERFUL,,,미분류
5965,온 더 힐 오르간 버전(On the hill Organ ver.),31,26746,10179,음악,배경음악,광고음악,락,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
5966,아침(Morning),37,12767,8402,음악,배경음악,광고음악,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,,,미분류
5967,샤이니스,3,4448,2651,음악,배경음악,광고음악,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,,,미분류
5968,레스트 타임(Last time),1,4063,2134,음악,배경음악,광고음악,열정,기타(ETC),긴박한,TENSION,POWERFUL,SENTIMENTAL,몽환적,,,미분류
5969,플라이 투 더 스카이(Fly to the sky),5,5394,2654,음악,배경음악,광고음악,고조되는,MUSICAL,조금빠르게,키보드(KEYBOARD),테마뮤직,스트링(STRING),오케스트라(ORCHESTRA),,,미분류
5970,Traffic Jam(트래픽 잼),6,4752,2710,음악,배경음악,순수음악,판타지,WHITE,깔끔함,기타(ETC),미스터리,MYSTERY,경쾌,,,미분류
5971,Night In Paris(나이트 인 파리),29,10199,4704,음악,배경음악,순수음악,재즈,WHITE,깔끔함,기타(ETC),어쿠스틱,드라마,DRAMA,,,미분류
5972,Monkey(몽키),8,4028,2455,음악,배경음악,순수음악,열정,락,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,,,미분류
5973,Breath Of King(브래쓰 오브 킹),3,4094,2264,음악,배경음악,순수음악,열정,락,기타(ETC),타악기(PERCUSSION),긴박한,TENSION,POWERFUL,,,미분류
5974,Wild Eyes(와일드 아이즈),4,3989,2292,음악,배경음악,순수음악,열정,판타지,기타(ETC),미스터리,MYSTERY,경쾌,ENERGETIC,,,미분류
5975,봄여름가을겨울,1,3407,2407,음악,어두움,배경음악,기타(ETC),어쿠스틱,DARK,느리게,키보드(KEYBOARD),테마뮤직,기타(GUITAR),,,우울
5976,Memory(메모리),5,4545,2828,음악,어두움,배경음악,기타(ETC),어쿠스틱,DARK,느리게,키보드(KEYBOARD),테마뮤직,기타(GUITAR),,,우울
5977,shopping(쇼핑),14,7110,4086,음악,배경음악,로고송,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,상큼,FRESH,,,미분류
5978,어 해피 모닝(A happy morning),22,21970,8657,음악,배경음악,광고음악,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,,,미분류
5979,minimalism(미니멀리즘),13,5610,2758,명상,음악,배경음악,대중가요,판타지,기타(ETC),미스터리,MYSTERY,신스(SYNTH),FANTASY,,,미분류
5980,렛츠 댄스(Let's dance),10,5828,3112,음악,배경음악,광고음악,열정,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
5981,From 홍대 to 강남,21,6040,2752,음악,배경음악,대중가요,열정,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
5982,블루(Blue),6,6395,3415,음악,배경음악,순수음악,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,,,미분류
5983,Wear(웨어),8,4102,2382,음악,배경음악,순수음악,기타(ETC),경쾌,FUN,ENERGETIC,코믹,타악기(PERCUSSION),조금빠르게,,,미분류
5984,온 더 힐 브라스 버전(On the hill Brass ver.),5,6888,2398,음악,배경음악,광고음악,락,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
5986,Metro city,0,3141,1783,음악,배경음악,광고음악,열정,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),,,미분류
5987,Iceberg,1,2963,1401,음악,배경음악,순수음악,열정,그외템포,기타(ETC),타악기(PERCUSSION),긴박한,TENSION,POWERFUL,,,미분류
5988,Heighten,9,4528,2368,음악,기타,어두움,배경음악,순수음악,열정,판타지,기타(ETC),미스터리,MYSTERY,,,미분류
5989,White Color (화이트 칼라),3,3950,1886,음악,기타,배경음악,순수음악,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),긴박한,TENSION,,,미분류
5990,Beautiful Korea(뷰티플 코리아),80,14284,5426,음악,기타,배경음악,국악,클래식,열정,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
5991,reminiscence(회상),2,3650,1994,음악,배경음악,WHITE,깔끔함,기타(ETC),상큼,FRESH,어쿠스틱,느리게,키보드(KEYBOARD),,,우울
5992,String,1,3092,1438,음악,기타,배경음악,순수음악,클래식,열정,기타(ETC),POWERFUL,고조되는,MUSICAL,,,미분류
5993,Re(리),4,2881,1812,음악,배경음악,클래식,기타(ETC),드라마,DRAMA,고조되는,MUSICAL,느리게,키보드(KEYBOARD),,,우울
5994,part(파트)1-01 Like a movie (라이크 어 무비),6,4898,2707,음악,배경음악,순수음악,클래식,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,상큼,,,미분류
5996,chase 1(추격전 1),0,2779,1617,음악,배경음악,락,기타(ETC),경쾌,FUN,ENERGETIC,코믹,타악기(PERCUSSION),고조되는,,,미분류
5997,chase 3(추격전 3),1,2411,1497,음악,기타,배경음악,열정,기타(ETC),FUN,코믹,타악기(PERCUSSION),신스(SYNTH),POWERFUL,,,미분류
5998,china 1(중국 1),1,1745,1410,음악,기타,배경음악,기타(ETC),타악기(PERCUSSION),신스(SYNTH),SENTIMENTAL,몽환적,CHIC,세련,,,미분류
5999,(파트)part4-29 (리벨리 도 레 부아)Reveil dans les bois(숲속의 아침),17,7669,4381,음악,배경음악,순수음악,클래식,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
6000,Brass,3,2215,1257,음악,배경음악,순수음악,열정,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),,,미분류
6001,Fantasy Piano,12,7528,3730,음악,배경음악,순수음악,WHITE,깔끔함,BRIGHT,밝은,어쿠스틱,고조되는,MUSICAL,,,미분류
6002,Red Guitar,14,3610,2199,음악,배경음악,순수음악,열정,댄스,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,,,미분류
6003,봄날의 걸음마,89,31615,10748,음악,배경음악,광고음악,WHITE,깔끔함,BRIGHT,경쾌,ENERGETIC,밝은,상큼,,,미분류
6004,Eternal Sunshine,19,7658,4187,음악,기타,배경음악,순수음악,클래식,WHITE,깔끔함,기타(ETC),상큼,FRESH,,,미분류
6005,Wourld War,5,3775,2143,음악,어두움,배경음악,순수음악,클래식,판타지,기타(ETC),타악기(PERCUSSION),DARK,FANTASY,,,미분류
6006,Butterfly,15,6198,3179,음악,배경음악,순수음악,클래식,판타지,기타(ETC),타악기(PERCUSSION),FANTASY,SENTIMENTAL,몽환적,,,미분류
6007,Serendipity,4,3675,2046,음악,어두움,배경음악,순수음악,클래식,열정,판타지,기타(ETC),미스터리,MYSTERY,,,미분류
6008,한마당,6,3450,2402,음악,배경음악,순수음악,클래식,판타지,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,,,미분류
6009,Prepare to be boarded,8,4585,2583,음악,배경음악,순수음악,클래식,열정,기타(ETC),타악기(PERCUSSION),긴박한,TENSION,POWERFUL,,,미분류
6010,Day Dream,9,5646,2625,음악,배경음악,순수음악,클래식,판타지,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,,,미분류
6011,흑백의 꽃,13,4061,2203,음악,어두움,배경음악,순수음악,기타(ETC),타악기(PERCUSSION),DARK,신스(SYNTH),SENTIMENTAL,몽환적,,,미분류
6012,Last Travel,29,8669,5210,음악,기타,배경음악,순수음악,WHITE,깔끔함,기타(ETC),어쿠스틱,신스(SYNTH),드라마,,,미분류
6013,Tears,7,7604,4181,음악,배경음악,순수음악,기타(ETC),타악기(PERCUSSION),느리게,키보드(KEYBOARD),테마뮤직,스트링(STRING),발라드,,,우울
6014,Splendent,0,2792,1389,음악,기타,어두움,배경음악,순수음악,열정,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),,,미분류
6015,Climax,6,4412,2346,음악,기타,배경음악,순수음악,클래식,열정,기타(ETC),타악기(PERCUSSION),어쿠스틱,POWERFUL,,,미분류
6016,fresh 1(상쾌함 1),1,2609,1490,음악,기타,배경음악,기타(ETC),미스터리,MYSTERY,상큼,FRESH,타악기(PERCUSSION),신스(SYNTH),,,미분류
6018,Planet Travel,12,4181,2246,음악,기타,배경음악,순수음악,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,ENERGETIC,,,미분류
6019,china 2(중국 2),1,2045,1662,음악,어두움,배경음악,열정,판타지,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),DARK,,,미분류
6020,"7월 7석, 구름 저편의 약속",8,5429,2664,음악,배경음악,순수음악,WHITE,깔끔함,기타(ETC),SENTIMENTAL,몽환적,드라마,DRAMA,,,미분류
6021,더 썬 윌 컴 아웃 투모로우 2(The Sun will come out tomorrow 2),0,1848,1371,음악,배경음악,클래식,열정,기타(ETC),신스(SYNTH),POWERFUL,MAGNIFICIENT,웅장,고조되는,,,미분류
6022,내가 그 곳에 갈때(When I go there),3,2778,1792,음악,배경음악,클래식,열정,기타(ETC),POWERFUL,MAGNIFICIENT,웅장,드라마,DRAMA,,,미분류
6023,넌 아마도(You maybe),0,2525,1522,음악,배경음악,열정,락,기타(ETC),경쾌,ENERGETIC,타악기(PERCUSSION),신스(SYNTH),POWERFUL,,,미분류
6024,차가운 회색 불(Cold Gray Fire),2,2727,1517,음악,배경음악,판타지,그외템포,기타(ETC),FANTASY,고조되는,MUSICAL,키보드(KEYBOARD),테마뮤직,,,미분류
6025,마법의 양탄자,4,2610,1503,음악,어두움,배경음악,열정,판타지,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),DARK,,,미분류
6026,숨바꼭질,5,4690,2008,음악,배경음악,기타(ETC),경쾌,FUN,ENERGETIC,코믹,상큼,FRESH,고조되는,,,미분류
6027,숨바꼭질2,5,3375,1935,음악,배경음악,경쾌,FUN,ENERGETIC,코믹,타악기(PERCUSSION),어쿠스틱,조금빠르게,키보드(KEYBOARD),,,미분류
6028,더 썬 윌 컴 아웃 투모로우(The Sun will come out tomorrow),1,2372,1568,음악,어두움,배경음악,열정,판타지,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),DARK,,,미분류
6029,Sparkling(스파클링) ver.2,6,4706,2788,음악,배경음악,광고음악,열정,댄스,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,,,미분류
6030,spy(스파이),4,2182,1694,음악,배경음악,락,WHITE,깔끔함,기타(ETC),미스터리,MYSTERY,경쾌,FUN,,,미분류
6031,Sparkling(스파클링) ver.1,13,5566,3388,음악,배경음악,광고음악,열정,댄스,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,,,미분류
6032,시간,0,2358,1580,음악,어두움,배경음악,그외템포,기타(ETC),미스터리,MYSTERY,DARK,신스(SYNTH),MAGNIFICIENT,,,미분류
6033,Asia war (아시아 워),1,2936,1667,음악,기타,어두움,배경음악,클래식,열정,판타지,기타(ETC),미스터리,MYSTERY,,,미분류
6034,고요한 바다(The Calm Sea),3,3211,1774,음악,어두움,배경음악,판타지,그외템포,기타(ETC),미스터리,MYSTERY,DARK,신스(SYNTH),,,미분류
6035,오두방정,3,3041,1915,음악,배경음악,기타(ETC),경쾌,ENERGETIC,상큼,FRESH,타악기(PERCUSSION),신스(SYNTH),키보드(KEYBOARD),,,미분류
6036,Holiday 1(휴가 1),9,4199,2510,음악,배경음악,열정,기타(ETC),BRIGHT,경쾌,ENERGETIC,밝은,상큼,FRESH,,,미분류
6037,윈디데이(Windy Day),5,4300,1938,음악,기타,어두움,배경음악,국악,기타(ETC),어쿠스틱,DARK,SENTIMENTAL,몽환적,,,미분류
6038,새드니스(Sadness),11,4984,2372,음악,기타,배경음악,국악,클래식,기타(ETC),드라마,DRAMA,느리게,키보드(KEYBOARD),,,우울
6039,finny 1(우스꽝스러움 1),0,2294,1437,음악,배경음악,기타(ETC),경쾌,FUN,ENERGETIC,코믹,상큼,FRESH,타악기(PERCUSSION),,,미분류
6040,Tong tong (통통),60,36293,6679,음악,배경음악,WHITE,깔끔함,기타(ETC),BRIGHT,경쾌,FUN,ENERGETIC,밝은,,,미분류
6041,fresh 4(상쾌함 4),3,2755,1781,음악,기타,배경음악,열정,락,WHITE,깔끔함,기타(ETC),상큼,FRESH,,,미분류
6042,chase 2(추격전 2),5,2669,1717,음악,배경음악,열정,락,기타(ETC),BRIGHT,경쾌,FUN,ENERGETIC,밝은,,,미분류
6043,폴링 스타즈 인 더 이스트(Falling Stars In The East),6,3916,1969,음악,기타,배경음악,국악,판타지,WHITE,깔끔함,기타(ETC),타악기(PERCUSSION),FANTASY,,,미분류
6045,더 레드 시티(The Red City),8,3492,1882,음악,기타,어두움,배경음악,국악,클래식,열정,판타지,기타(ETC),미스터리,,,미분류
6046,첫번째 걸음,11,4613,2911,음악,기타,배경음악,클래식,WHITE,깔끔함,기타(ETC),경쾌,ENERGETIC,키보드(KEYBOARD),,,미분류
6047,러브 테마(Love Theme),16,7819,4002,음악,배경음악,국악,클래식,기타(ETC),상큼,FRESH,타악기(PERCUSSION),고조되는,MUSICAL,,,미분류
6048,Monkey(몽키),2,2504,1675,음악,배경음악,광고음악,열정,기타(ETC),BRIGHT,경쾌,FUN,ENERGETIC,밝은,,,미분류
6049,옐로우 리버(Yellow River),2,3422,1729,음악,배경음악,국악,클래식,판타지,기타(ETC),미스터리,MYSTERY,타악기(PERCUSSION),긴박한,,,미분류
6396,하나은행 콜센터 상담원대기음,9,3382,807,음원,WHITE,깔끔함,BRIGHT,경쾌,ENERGETIC,밝은,상큼,FRESH,조금빠르게,,,미분류
